HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
AD,Admitting,HL70443,,,,ADM,,admitter,http://terminology.hl7.org/CodeSystem/v3-ParticipationType,,
AP,Administering Provider,HL70443,,,,,,,,,
AT,Attending,HL70443,,,,ATND,,attender,http://terminology.hl7.org/CodeSystem/v3-ParticipationType,,
CLP,Collecting Provider,HL70443,,,,,,,,,
CP,Consulting Provider,HL70443,,,,CON,,consultant,http://terminology.hl7.org/CodeSystem/v3-ParticipationType,,
DP,Dispensing Provider,HL70443,,,,,,,,,
EP,Entering Provider,HL70443,,,,,,,,,
FHCP,Family Health Care Professional,HL70443,,,,,,,,,
IP,Initiating Provider (as in action by),HL70443,,,,,,,,,
MDIR,Medical Director,HL70443,,,,,,,,,
OP,Ordering Provider,HL70443,,,,,,,,,
PH,Pharmacist ,HL70443,,,,,,,,,
PP,Primary Care Provider,HL70443,,,,446050000,,	PCP - Primary care physician,http://snomed.info/sct,,
RO,Responsible Observer,HL70443,,,,,,,,,
RP,Referring Provider,HL70443,,,,REF,,referrer,http://terminology.hl7.org/CodeSystem/v3-ParticipationType,,
RT,Referred to Provider,HL70443,,,,,,,,,
TR,Transcriptionist,HL70443,,,,,,,,,
PI,Primary Interpreter,HL70443,,,,translator,,Translator,http://terminology.hl7.org/CodeSystem/participant-type,,
AI,Assistant/Alternate Interpreter,HL70443,,,,,,,,,
TN,Technician,HL70443,,,,,,,,,
VP,Verifying Provider,HL70443,,,,,,,,,
VPS,Verifying Pharmaceutical Supplier,HL70443,,,,,,,,,
VTS,Verifying Treatment Supplier,HL70443,,,,,,,,,
