HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
ACSN,Accession ID,HL70203,,,,ACSN,,Accession ID,http://terminology.hl7.org/CodeSystem/v2-0203,,
AM,American Express,HL70203,,,,AM,,American Express,http://terminology.hl7.org/CodeSystem/v2-0203,,
AMA,American Medical Association Number,HL70203,,,,AMA,,American Medical Association Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
AN,Account number,HL70203,,,,AN,,Account number,http://terminology.hl7.org/CodeSystem/v2-0203,,
ANON,Anonymous identifier,HL70203,,,,ANON,,Anonymous identifier,http://terminology.hl7.org/CodeSystem/v2-0203,,
ANC,Account number Creditor,HL70203,,,,ANC,,Account number Creditor,http://terminology.hl7.org/CodeSystem/v2-0203,,
AND,Account number debitor,HL70203,,,,AND,,Account number debitor,http://terminology.hl7.org/CodeSystem/v2-0203,,
ANT,Temporary Account Number,HL70203,,,,ANT,,Temporary Account Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
APRN,Advanced Practice Registered Nurse number,HL70203,,,,APRN,,Advanced Practice Registered Nurse number,http://terminology.hl7.org/CodeSystem/v2-0203,,
ASID,Ancestor Specimen ID,HL70203,,,,ASID,,Ancestor Specimen ID,http://terminology.hl7.org/CodeSystem/v2-0203,,
BA,Bank Account Number,HL70203,,,,BA,,Bank Account Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
BC,Bank Card Number,HL70203,,,,BC,,Bank Card Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
BCT,Birth Certificate,HL70203,,,,BCT,,Birth Certificate,http://terminology.hl7.org/CodeSystem/v2-0203,,
BR,Birth registry number,HL70203,,,,BR,,Birth registry number,http://terminology.hl7.org/CodeSystem/v2-0203,,
BRN,Breed Registry Number,HL70203,,,,BRN,,Breed Registry Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
BSNR,Primary physician office number,HL70203,,,,BSNR,,Primary physician office number,http://terminology.hl7.org/CodeSystem/v2-0203,,
CC,Cost Center number,HL70203,,,,CC,,Cost Center number,http://terminology.hl7.org/CodeSystem/v2-0203,,
CONM,Change of Name Document,HL70203,,,,CONM,,Change of Name Document,http://terminology.hl7.org/CodeSystem/v2-0203,,
CZ,Citizenship Card,HL70203,,,,CZ,,Citizenship Card,http://terminology.hl7.org/CodeSystem/v2-0203,,
CY,County number,HL70203,,,,CY,,County number,http://terminology.hl7.org/CodeSystem/v2-0203,,
DDS,Dentist license number,HL70203,,,,DDS,,Dentist license number,http://terminology.hl7.org/CodeSystem/v2-0203,,
DEA,Drug Enforcement Administration registration number,HL70203,,,,DEA,,Drug Enforcement Administration registration number,http://terminology.hl7.org/CodeSystem/v2-0203,,
DI,Diner’s Club card,HL70203,,,,DI,,Diner’s Club card,http://terminology.hl7.org/CodeSystem/v2-0203,,
DFN,Drug Furnishing or prescriptive authority Number,HL70203,,,,DFN,,Drug Furnishing or prescriptive authority Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
DL,Driver’s license number,HL70203,,,,DL,,Driver’s license number,http://terminology.hl7.org/CodeSystem/v2-0203,,
DN,Doctor number,HL70203,,,,DN,,Doctor number,http://terminology.hl7.org/CodeSystem/v2-0203,,
DO,Osteopathic License number,HL70203,,,,DO,,Osteopathic License number,http://terminology.hl7.org/CodeSystem/v2-0203,,
DP,Diplomatic Passport,HL70203,,,,DP,,Diplomatic Passport,http://terminology.hl7.org/CodeSystem/v2-0203,,
DPM,Podiatrist license number,HL70203,,,,DPM,,Podiatrist license number,http://terminology.hl7.org/CodeSystem/v2-0203,,
DR,Donor Registration Number,HL70203,,,,DR,,Donor Registration Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
DS,Discover Card,HL70203,,,,DS,,Discover Card,http://terminology.hl7.org/CodeSystem/v2-0203,,
EI,Employee number,HL70203,,,,EI,,Employee number,http://terminology.hl7.org/CodeSystem/v2-0203,,
EN,Employer number,HL70203,,,,EN,,Employer number,http://terminology.hl7.org/CodeSystem/v2-0203,,
ESN,Staff Enterprise Number,HL70203,,,,ESN,,Staff Enterprise Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
FI,Facility ID,HL70203,,,,FI,,Facility ID,http://terminology.hl7.org/CodeSystem/v2-0203,,
GI,Guarantor internal identifier,HL70203,,,,GI,,Guarantor internal identifier,http://terminology.hl7.org/CodeSystem/v2-0203,,
GL,General ledger number,HL70203,,,,GL,,General ledger number,http://terminology.hl7.org/CodeSystem/v2-0203,,
GN,Guarantor external identifier,HL70203,,,,GN,,Guarantor external identifier,http://terminology.hl7.org/CodeSystem/v2-0203,,
HC,Health Card Number,HL70203,,,,HC,,Health Card Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
JHN,Jurisdictional health number (Canada),HL70203,,,,JHN,,Jurisdictional health number (Canada),http://terminology.hl7.org/CodeSystem/v2-0203,,
IND,Indigenous/Aboriginal,HL70203,,,,IND,,Indigenous/Aboriginal,http://terminology.hl7.org/CodeSystem/v2-0203,,
LACSN,Laboratory Accession ID,HL70203,,,,LACSN,,Laboratory Accession ID,http://terminology.hl7.org/CodeSystem/v2-0203,,
LANR,Lifelong physician number,HL70203,,,,LANR,,Lifelong physician number,http://terminology.hl7.org/CodeSystem/v2-0203,,
LI,Labor and industries number,HL70203,,,,LI,,Labor and industries number,http://terminology.hl7.org/CodeSystem/v2-0203,,
LN,License number,HL70203,,,,LN,,License number,http://terminology.hl7.org/CodeSystem/v2-0203,,
LR,Local Registry ID,HL70203,,,,LR,,Local Registry ID,http://terminology.hl7.org/CodeSystem/v2-0203,,
MA,Patient Medicaid number,HL70203,,,,MA,,Patient Medicaid number,http://terminology.hl7.org/CodeSystem/v2-0203,,
MB,Member Number,HL70203,,,,MB,,Member Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
MC,Patient’s Medicare number,HL70203,,,,MC,,Patient’s Medicare number,http://terminology.hl7.org/CodeSystem/v2-0203,,
MCD,Practitioner Medicaid number,HL70203,,,,MCD,,Practitioner Medicaid number,http://terminology.hl7.org/CodeSystem/v2-0203,,
MCN,Microchip Number,HL70203,,,,MCN,,Microchip Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
MCR,Practitioner Medicare number,HL70203,,,,MCR,,Practitioner Medicare number,http://terminology.hl7.org/CodeSystem/v2-0203,,
MCT,Marriage Certificate,HL70203,,,,MCT,,Marriage Certificate,http://terminology.hl7.org/CodeSystem/v2-0203,,
MD,Medical License number,HL70203,,,,MD,,Medical License number,http://terminology.hl7.org/CodeSystem/v2-0203,,
MI,Military ID number,HL70203,,,,MI,,Military ID number,http://terminology.hl7.org/CodeSystem/v2-0203,,
MR,Medical record number,HL70203,,,,MR,,Medical record number,http://terminology.hl7.org/CodeSystem/v2-0203,,
MRT,Temporary Medical Record Number,HL70203,,,,MRT,,Temporary Medical Record Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
MS,MasterCard,HL70203,,,,MS,,MasterCard,http://terminology.hl7.org/CodeSystem/v2-0203,,
NBSNR,Secondary physician office number,HL70203,,,,NBSNR,,Secondary physician office number,http://terminology.hl7.org/CodeSystem/v2-0203,,
NCT,Naturalization Certificate,HL70203,,,,NCT,,Naturalization Certificate,http://terminology.hl7.org/CodeSystem/v2-0203,,
NE,National employer identifier,HL70203,,,,NE,,National employer identifier,http://terminology.hl7.org/CodeSystem/v2-0203,,
NH,National Health Plan Identifier,HL70203,,,,NH,,National Health Plan Identifier,http://terminology.hl7.org/CodeSystem/v2-0203,,
NI,National unique individual identifier,HL70203,,,,NI,,National unique individual identifier,http://terminology.hl7.org/CodeSystem/v2-0203,,
NII,National Insurance Organization Identifier,HL70203,,,,NII,,National Insurance Organization Identifier,http://terminology.hl7.org/CodeSystem/v2-0203,,
NIIP,National Insurance Payor Identifier (Payor),HL70203,,,,NIIP,,National Insurance Payor Identifier (Payor),http://terminology.hl7.org/CodeSystem/v2-0203,,
NNxxx,National Person Identifier where the xxx is the ISO table 3166 3-character (alphabetic) country code,HL70203,,,,NNxxx,,National Person Identifier where the xxx is the ISO table 3166 3-character (alphabetic) country code,http://terminology.hl7.org/CodeSystem/v2-0203,,
NP,Nurse practitioner number,HL70203,,,,NP,,Nurse practitioner number,http://terminology.hl7.org/CodeSystem/v2-0203,,
NPI,National provider identifier,HL70203,,,,NPI,,National provider identifier,http://terminology.hl7.org/CodeSystem/v2-0203,,
OD,Optometrist license number,HL70203,,,,OD,,Optometrist license number,http://terminology.hl7.org/CodeSystem/v2-0203,,
PA,Physician Assistant number,HL70203,,,,PA,,Physician Assistant number,http://terminology.hl7.org/CodeSystem/v2-0203,,
PC,Parole Card,HL70203,,,,PC,,Parole Card,http://terminology.hl7.org/CodeSystem/v2-0203,,
PCN,Penitentiary/correctional institution Number,HL70203,,,,PCN,,Penitentiary/correctional institution Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
PE,Living Subject Enterprise Number,HL70203,,,,PE,,Living Subject Enterprise Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
PEN,Pension Number,HL70203,,,,PEN,,Pension Number,http://terminology.hl7.org/CodeSystem/v2-0203,,
PI,Patient internal identifier,HL70203,,,,PI,,Patient internal identifier,http://terminology.hl7.org/CodeSystem/v2-0203,,
