HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
< ,Off scale low,HL70078,,,,<,,Off scale low,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
> ,Off scale high,HL70078,,,,>,,Off scale high,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
A,Abnormal,HL70078,,,,A,,Abnormal,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
AA,Critically abnormal,HL70078,,,,AA,,Critical abnormal,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
AC,Anti-complementary substances present,HL70078,,,,AC,,Anti-complementary substances present,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
B,Better,HL70078,,,,B,,Better,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
CAR,Carrier,HL70078,,,,CAR,,Carrier,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
D,Significant change down,HL70078,,,,D,,Significant change down,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
DET,Detected,HL70078,,,,DET,,Detected,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
E,Equivocal,HL70078,,,,E,,Equivocal,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
EX,outside threshold,HL70078,,,,EX,,outside threshold,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
EXP,Expected,HL70078,,,,EXP,,Expected,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
H,High,HL70078,,,,H,,High,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
HH,Critically high,HL70078,,,,HH,,Critical high,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
HM,Hold for Medical Review,HL70078,,,,,,,,,
HU,Very high,HL70078,,,,HU,,Significantly high,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
I,Intermediate,HL70078,,,,I,,Intermediate,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
IE,Insufficient evidence,HL70078,,,,IE,,Insufficient evidence,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
IND,Indeterminate,HL70078,,,,IND,,Indeterminate,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
L,Low,HL70078,,,,L,,Low,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
LL,Critically low,HL70078,,,,LL,,Critical low,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
LU,Very low,HL70078,,,,LU,,Significantly low,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
MS,Moderately susceptible. Indicates for microbiology susceptibilities only.,HL70078,,,,,,,,,
N,Normal,HL70078,,,,N,,Normal,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
NCL,No CLSI defined breakpoint,HL70078,,,,NCL,,No CLSI defined breakpoint,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
ND,Not Detected,HL70078,,,,ND,,Not detected,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
NEG,Negative,HL70078,,,,NEG,,Negative,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
NR,Non-reactive,HL70078,,,,NR,,Non-reactive,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
NS,Non-susceptible,HL70078,,,,NS,,Non-susceptible,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
null,"No range defined, or normal ranges don’t apply",HL70078,,,,,,,,,
OBX,Interpretation qualifiers in separate OBX segments,HL70078,,,,,,,,,
POS,Positive,HL70078,,,,POS,,Positive,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
QCF,Quality Control Failure,HL70078,,,,,,,,,
R,Resistant,HL70078,,,,R,,Resistant,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
RR,Reactive,HL70078,,,,RR,,Reactive,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
S,Susceptible,HL70078,,,,S,,Susceptible,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
SDD,Susceptible-dose dependent,HL70078,,,,SDD,,Susceptible-dose dependent,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
SYN-R,Synergy – resistant,HL70078,,,,SYN-R,,Synergy - resistant,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
SYN-S,Synergy – susceptible,HL70078,,,,SYN-S,,Synergy - susceptible,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
TOX,Cytotoxic substance present,HL70078,,,,,,,,,
U,Significant change up,HL70078,,,,U,,Significant change up,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
VS,Very susceptible. Indicates for microbiology susceptibilities only.,HL70078,,,,,,,,,
UNE,Unexpected,HL70078,,,,UNE,,Unexpected,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
W,Worse,HL70078,,,,W,,Worse,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
WR,Weakly reactive,HL70078,,,,WR,,Weakly reactive,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation,,
