HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
BA,Bad address,HL70190,,,,,,,,,
BI,Billing Address,HL70190,,,,,,,,,
N,"Birth (nee) (birth address, not otherwise specified)",HL70190,,,,,,,,,
BDL,Birth delivery location (address where birth occurred),HL70190,,,,,,,,,
F,Country Of Origin,HL70190,,,,,,,,,
C,Current Or Temporary,HL70190,,,,,,,,,
B,Firm/Business,HL70190,,,,,,,,,
H,Home,HL70190,,,,,,,,,
L,Legal Address,HL70190,,,,,,,,,
M,Mailing,HL70190,,,,postal,,Postal,http://hl7.org/fhir/address-type,,
O,Office/Business,HL70190,,,,,,,,,
P,Permanent,HL70190,,,,,,,,,
RH,Registry home,HL70190,,,,,,,,,
BR,Residence at birth (home address at time of birth),HL70190,,,,,,,,,
S,Service Location,HL70190,,,,,,,,,
SH,Shipping Address,HL70190,,,,postal,,Postal,http://hl7.org/fhir/address-type,,
TM,Tube Address,HL70190,,,,,,,,,
V,Vacation,HL70190,,,,,,,,,
