HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
A,Assigned,HL70200,,,,,,,,,
B,Birth name,HL70200,,,,,,,,,
BAD,Bad Name,HL70200,,,,old,,Old,http://hl7.org/fhir/name-use,,
C,Adopted Name,HL70200,,,,,,,,,
D,Customary Name,HL70200,,,,usual,,Usual,http://hl7.org/fhir/name-use,,
F,Fathers Name,HL70200,,,,,,,,,
I,Licensing Name,HL70200,,,,,,,,,
K,Business name,HL70200,,,,,,,,,
L,Official Registry Name,HL70200,,,,official,,Official,http://hl7.org/fhir/name-use,,
M,Maiden Name,HL70200,,,,maiden,,Maiden,http://hl7.org/fhir/name-use,,
MSK,Masked,HL70200,,,,anonymous,,Anonymous,http://hl7.org/fhir/name-use,,
N,Nickname,HL70200,,,,nickname,,Nickname,http://hl7.org/fhir/name-use,,
NAV,Temporarily Unavailable,HL70200,,,,temp,,temp,http://hl7.org/fhir/name-use,,
NB,Newborn Name,HL70200,,,,,,,,,
NOUSE,No Longer To Be Used,HL70200,,,,,,,,,
P,Name of Partner/Spouse,HL70200,,,,,,,,,
R,Registered Name,HL70200,,,,official,,Official,http://hl7.org/fhir/name-use,,
REL,Religious,HL70200,,,,,,,,,
S,Pseudonym,HL70200,,,,,,,,,
T,Indigenous/Tribal,HL70200,,,,,,,,,
TEMP,Temporary Name,HL70200,,,,temp,,Temp,http://hl7.org/fhir/name-use,,
U,Unknown,HL70200,,,,,,,,,
