HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
ABS,Abscess,HL70487,,,,ABS,,Abscess,http://terminology.hl7.org/CodeSystem/v2-0487,,See http://hl7.org/fhir/R4/conceptmap-example-specimen-type.html for mappings to SNOMED
ACNE,"Tissue, Acne",HL70487,,,,ACNE,,"Tissue, Acne",http://terminology.hl7.org/CodeSystem/v2-0487,,
ACNFLD,"Fluid, Acne",HL70487,,,,ACNFLD,,"Fluid, Acne",http://terminology.hl7.org/CodeSystem/v2-0487,,
AIRS,Air Sample,HL70487,,,,AIRS,,Air Sample,http://terminology.hl7.org/CodeSystem/v2-0487,,
ALL,Allograft,HL70487,,,,ALL,,Allograft,http://terminology.hl7.org/CodeSystem/v2-0487,,
AMN,Amniotic fluid,HL70487,,,,AMN,,Amniotic fluid,http://terminology.hl7.org/CodeSystem/v2-0487,,
AMP,Amputation,HL70487,,,,AMP,,Amputation,http://terminology.hl7.org/CodeSystem/v2-0487,,
ANGI,"Catheter Tip, Angio",HL70487,,,,ANGI,,"Catheter Tip, Angio",http://terminology.hl7.org/CodeSystem/v2-0487,,
ARTC,"Catheter Tip, Arterial",HL70487,,,,ARTC,,"Catheter Tip, Arterial",http://terminology.hl7.org/CodeSystem/v2-0487,,
ASERU,"Serum, Acute",HL70487,,,,ASERU,,"Serum, Acute",http://terminology.hl7.org/CodeSystem/v2-0487,,
ASP,Aspirate,HL70487,,,,ASP,,Aspirate,http://terminology.hl7.org/CodeSystem/v2-0487,,
ATTE,"Environment, Attest",HL70487,,,,ATTE,,"Environment, Attest",http://terminology.hl7.org/CodeSystem/v2-0487,,
AUTOA,"Environmental, Autoclave Ampule",HL70487,,,,AUTOA,,"Environmental, Autoclave Ampule",http://terminology.hl7.org/CodeSystem/v2-0487,,
AUTOC,"Environmental, Autoclave Capsule",HL70487,,,,AUTOC,,"Environmental, Autoclave Capsule",http://terminology.hl7.org/CodeSystem/v2-0487,,
AUTP,Autopsy,HL70487,,,,AUTP,,Autopsy,http://terminology.hl7.org/CodeSystem/v2-0487,,
BBL,Blood bag,HL70487,,,,BBL,,Blood bag,http://terminology.hl7.org/CodeSystem/v2-0487,,
BCYST,"Cyst, Baker's",HL70487,,,,BCYST,,"Cyst, Baker's",http://terminology.hl7.org/CodeSystem/v2-0487,,
BDY,Whole body,HL70487,,,,BDY,,Whole body,http://terminology.hl7.org/CodeSystem/v2-0487,,
BIFL,Bile Fluid,HL70487,,,,BIFL,,Bile Fluid,http://terminology.hl7.org/CodeSystem/v2-0487,,
BITE,Bite,HL70487,,,,BITE,,Bite,http://terminology.hl7.org/CodeSystem/v2-0487,,
BLD,Whole blood,HL70487,,,,BLD,,Whole blood,http://terminology.hl7.org/CodeSystem/v2-0487,,
BLDA,Blood arterial,HL70487,,,,BLDA,,Blood arterial,http://terminology.hl7.org/CodeSystem/v2-0487,,
BLDCO,Cord blood,HL70487,,,,BLDCO,,Cord blood,http://terminology.hl7.org/CodeSystem/v2-0487,,
BLDV,Blood venous,HL70487,,,,BLDV,,Blood venous,http://terminology.hl7.org/CodeSystem/v2-0487,,
BLEB,Bleb,HL70487,,,,BLEB,,Bleb,http://terminology.hl7.org/CodeSystem/v2-0487,,
BLIST,Blister,HL70487,,,,BLIST,,Blister,http://terminology.hl7.org/CodeSystem/v2-0487,,
BOIL,Boil,HL70487,,,,BOIL,,Boil,http://terminology.hl7.org/CodeSystem/v2-0487,,
BON,Bone,HL70487,,,,BON,,Bone,http://terminology.hl7.org/CodeSystem/v2-0487,,
BOWL,Bowel contents,HL70487,,,,BOWL,,Bowel contents,http://terminology.hl7.org/CodeSystem/v2-0487,,
BPH,Basophils,HL70487,,,,BPH,,Basophils,http://terminology.hl7.org/CodeSystem/v2-0487,,
BPU,Blood product unit,HL70487,,,,BPU,,Blood product unit,http://terminology.hl7.org/CodeSystem/v2-0487,,
BRN,Burn,HL70487,,,,BRN,,Burn,http://terminology.hl7.org/CodeSystem/v2-0487,,
BRSH,Brush,HL70487,,,,BRSH,,Brush,http://terminology.hl7.org/CodeSystem/v2-0487,,
BRTH,Breath (use EXHLD),HL70487,,,,BRTH,,Breath (use EXHLD),http://terminology.hl7.org/CodeSystem/v2-0487,,
BRUS,Brushing,HL70487,,,,BRUS,,Brushing,http://terminology.hl7.org/CodeSystem/v2-0487,,
BUB,Bubo,HL70487,,,,BUB,,Bubo,http://terminology.hl7.org/CodeSystem/v2-0487,,
BULLA,Bulla/Bullae,HL70487,,,,BULLA,,Bulla/Bullae,http://terminology.hl7.org/CodeSystem/v2-0487,,
BX,Biopsy,HL70487,,,,BX,,Biopsy,http://terminology.hl7.org/CodeSystem/v2-0487,,
CALC,Calculus (=Stone),HL70487,,,,CALC,,Calculus (=Stone),http://terminology.hl7.org/CodeSystem/v2-0487,,
CARBU,Carbuncle,HL70487,,,,CARBU,,Carbuncle,http://terminology.hl7.org/CodeSystem/v2-0487,,
CAT,Catheter,HL70487,,,,CAT,,Catheter,http://terminology.hl7.org/CodeSystem/v2-0487,,
CBITE,"Bite, Cat",HL70487,,,,CBITE,,"Bite, Cat",http://terminology.hl7.org/CodeSystem/v2-0487,,
CDM,Cardiac muscle,HL70487,,,,CDM,,Cardiac muscle,http://terminology.hl7.org/CodeSystem/v2-0487,,
CLIPP,Clippings,HL70487,,,,CLIPP,,Clippings,http://terminology.hl7.org/CodeSystem/v2-0487,,
CNJT,Conjunctiva,HL70487,,,,CNJT,,Conjunctiva,http://terminology.hl7.org/CodeSystem/v2-0487,,
CNL,Cannula,HL70487,,,,CNL,,Cannula,http://terminology.hl7.org/CodeSystem/v2-0487,,
COL,Colostrum,HL70487,,,,COL,,Colostrum,http://terminology.hl7.org/CodeSystem/v2-0487,,
CONE,"Biospy, Cone",HL70487,,,,CONE,,"Biospy, Cone",http://terminology.hl7.org/CodeSystem/v2-0487,,
CSCR,"Scratch, Cat",HL70487,,,,CSCR,,"Scratch, Cat",http://terminology.hl7.org/CodeSystem/v2-0487,,
CSERU,"Serum, Convalescent",HL70487,,,,CSERU,,"Serum, Convalescent",http://terminology.hl7.org/CodeSystem/v2-0487,,
CSF,Cerebral spinal fluid,HL70487,,,,CSF,,Cerebral spinal fluid,http://terminology.hl7.org/CodeSystem/v2-0487,,
CSITE,Catheter Insertion Site,HL70487,,,,CSITE,,Catheter Insertion Site,http://terminology.hl7.org/CodeSystem/v2-0487,,
CSMY,"Fluid,  Cystostomy Tube",HL70487,,,,CSMY,,"Fluid,  Cystostomy Tube",http://terminology.hl7.org/CodeSystem/v2-0487,,
CST,"Fluid, Cyst",HL70487,,,,CST,,"Fluid, Cyst",http://terminology.hl7.org/CodeSystem/v2-0487,,
CSVR,"Blood, Cell Saver",HL70487,,,,CSVR,,"Blood, Cell Saver",http://terminology.hl7.org/CodeSystem/v2-0487,,
CTP,Catheter tip,HL70487,,,,CTP,,Catheter tip,http://terminology.hl7.org/CodeSystem/v2-0487,,
CUR,Curretage,HL70487,,,,CUR,,Curretage,http://terminology.hl7.org/CodeSystem/v2-0487,,
CVM,Cervical Mucus,HL70487,,,,CVM,,Cervical Mucus,http://terminology.hl7.org/CodeSystem/v2-0487,,
CVPS,"Site, CVP",HL70487,,,,CVPS,,"Site, CVP",http://terminology.hl7.org/CodeSystem/v2-0487,,
CVPT,"Catheter Tip, CVP",HL70487,,,,CVPT,,"Catheter Tip, CVP",http://terminology.hl7.org/CodeSystem/v2-0487,,
CYN,"Nodule, Cystic",HL70487,,,,CYN,,"Nodule, Cystic",http://terminology.hl7.org/CodeSystem/v2-0487,,
CYST,Cyst,HL70487,,,,CYST,,Cyst,http://terminology.hl7.org/CodeSystem/v2-0487,,
DBITE,"Bite, Dog",HL70487,,,,DBITE,,"Bite, Dog",http://terminology.hl7.org/CodeSystem/v2-0487,,
DCS,"Sputum, Deep Cough",HL70487,,,,DCS,,"Sputum, Deep Cough",http://terminology.hl7.org/CodeSystem/v2-0487,,
DEC,"Ulcer, Decubitus",HL70487,,,,DEC,,"Ulcer, Decubitus",http://terminology.hl7.org/CodeSystem/v2-0487,,
DEION,"Environmental, Water  (Deionized)",HL70487,,,,DEION,,"Environmental, Water  (Deionized)",http://terminology.hl7.org/CodeSystem/v2-0487,,
DIA,Dialysate,HL70487,,,,DIA,,Dialysate,http://terminology.hl7.org/CodeSystem/v2-0487,,
DIAF,Dialysis Fluid,HL70487,,,,DIAF,,Dialysis Fluid,http://terminology.hl7.org/CodeSystem/v2-0487,,
DISCHG,Discharge,HL70487,,,,DISCHG,,Discharge,http://terminology.hl7.org/CodeSystem/v2-0487,,
DIV,Diverticulum,HL70487,,,,DIV,,Diverticulum,http://terminology.hl7.org/CodeSystem/v2-0487,,
DRN,Drain,HL70487,,,,DRN,,Drain,http://terminology.hl7.org/CodeSystem/v2-0487,,
DRNG,"Drainage, Tube",HL70487,,,,DRNG,,"Drainage, Tube",http://terminology.hl7.org/CodeSystem/v2-0487,,
DRNGP,"Drainage, Penrose",HL70487,,,,DRNGP,,"Drainage, Penrose",http://terminology.hl7.org/CodeSystem/v2-0487,,
DUFL,Duodenal fluid,HL70487,,,,DUFL,,Duodenal fluid,http://terminology.hl7.org/CodeSystem/v2-0487,,
