HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
F10,10% Formalin,HL70371,,,,F10,,10% Formalin,http://terminology.hl7.org/CodeSystem/v2-0371,,
C32,3.2%  Citrate,HL70371,,,,C32,,3.2%  Citrate,http://terminology.hl7.org/CodeSystem/v2-0371,,
C38,3.8% Citrate,HL70371,,,,C38,,3.8% Citrate,http://terminology.hl7.org/CodeSystem/v2-0371,,
HCL6,6N HCL,HL70371,,,,HCL6,,6N HCL,http://terminology.hl7.org/CodeSystem/v2-0371,,
ACDA,ACD Solution A,HL70371,,,,ACDA,,ACD Solution A,http://terminology.hl7.org/CodeSystem/v2-0371,,
ACDB,ACD Solution B,HL70371,,,,ACDB,,ACD Solution B,http://terminology.hl7.org/CodeSystem/v2-0371,,
ACET,Acetic Acid,HL70371,,,,ACET,,Acetic Acid,http://terminology.hl7.org/CodeSystem/v2-0371,,
AMIES,Amies transport medium,HL70371,,,,AMIES,,Amies transport medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
HEPA,Ammonium heparin,HL70371,,,,HEPA,,Ammonium heparin,http://terminology.hl7.org/CodeSystem/v2-0371,,
BACTM,Bacterial Transport medium,HL70371,,,,BACTM,,Bacterial Transport medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
BOR,Borate Boric Acid,HL70371,,,,BOR,,Borate Boric Acid,http://terminology.hl7.org/CodeSystem/v2-0371,,
BOUIN,Bouin's solution,HL70371,,,,BOUIN,,Bouin's solution,http://terminology.hl7.org/CodeSystem/v2-0371,,
BF10,Buffered 10% formalin,HL70371,,,,BF10,,Buffered 10% formalin,http://terminology.hl7.org/CodeSystem/v2-0371,,
WEST,Buffered Citrate (Westergren Sedimentation Rate),HL70371,,,,WEST,,Buffered Citrate (Westergren Sedimentation Rate),http://terminology.hl7.org/CodeSystem/v2-0371,,
BSKM,Buffered skim milk,HL70371,,,,BSKM,,Buffered skim milk,http://terminology.hl7.org/CodeSystem/v2-0371,,
CARS,Carson's Modified 10% formalin,HL70371,,,,CARS,,Carson's Modified 10% formalin,http://terminology.hl7.org/CodeSystem/v2-0371,,
CARY,Cary Blair Medium,HL70371,,,,CARY,,Cary Blair Medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
CHLTM,Chlamydia transport medium,HL70371,,,,CHLTM,,Chlamydia transport medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
CTAD,CTAD (this should be spelled out if not universally understood),HL70371,,,,CTAD,,CTAD (this should be spelled out if not universally understood),http://terminology.hl7.org/CodeSystem/v2-0371,,
ENT,Enteric bacteria transport medium,HL70371,,,,ENT,,Enteric bacteria transport medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
ENT+,Enteric plus,HL70371,,,,ENT+,,Enteric plus,http://terminology.hl7.org/CodeSystem/v2-0371,,
JKM,Jones Kendrick Medium,HL70371,,,,JKM,,Jones Kendrick Medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
KARN,Karnovsky's fixative,HL70371,,,,KARN,,Karnovsky's fixative,http://terminology.hl7.org/CodeSystem/v2-0371,,
LIA,Lithium iodoacetate,HL70371,,,,LIA,,Lithium iodoacetate,http://terminology.hl7.org/CodeSystem/v2-0371,,
HEPL,Lithium/Li  Heparin,HL70371,,,,HEPL,,Lithium/Li  Heparin,http://terminology.hl7.org/CodeSystem/v2-0371,,
M4,M4,HL70371,,,,M4,,M4,http://terminology.hl7.org/CodeSystem/v2-0371,,
M4RT,M4-RT,HL70371,,,,M4RT,,M4-RT,http://terminology.hl7.org/CodeSystem/v2-0371,,
M5,M5,HL70371,,,,M5,,M5,http://terminology.hl7.org/CodeSystem/v2-0371,,
MICHTM,Michel's transport medium,HL70371,,,,MICHTM,,Michel's transport medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
MMDTM,MMD transport medium,HL70371,,,,MMDTM,,MMD transport medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
HNO3,Nitric Acid,HL70371,,,,HNO3,,Nitric Acid,http://terminology.hl7.org/CodeSystem/v2-0371,,
NONE,None,HL70371,,,,NONE,,None,http://terminology.hl7.org/CodeSystem/v2-0371,,
PAGE,Pages's Saline,HL70371,,,,PAGE,,Pages's Saline,http://terminology.hl7.org/CodeSystem/v2-0371,,
PHENOL,Phenol,HL70371,,,,PHENOL,,Phenol,http://terminology.hl7.org/CodeSystem/v2-0371,,
KOX,Potassium Oxalate,HL70371,,,,KOX,,Potassium Oxalate,http://terminology.hl7.org/CodeSystem/v2-0371,,
EDTK,Potassium/K EDTA,HL70371,,,,EDTK,,Potassium/K EDTA,http://terminology.hl7.org/CodeSystem/v2-0371,,
EDTK15,Potassium/K EDTA 15%,HL70371,,,,EDTK15,,Potassium/K EDTA 15%,http://terminology.hl7.org/CodeSystem/v2-0371,,
EDTK75,Potassium/K EDTA 7.5%,HL70371,,,,EDTK75,,Potassium/K EDTA 7.5%,http://terminology.hl7.org/CodeSystem/v2-0371,,
PVA,PVA (polyvinylalcohol),HL70371,,,,PVA,,PVA (polyvinylalcohol),http://terminology.hl7.org/CodeSystem/v2-0371,,
RLM,Reagan Lowe Medium,HL70371,,,,RLM,,Reagan Lowe Medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
SST,Serum Separator Tube (Polymer Gel),HL70371,,,,SST,,Serum Separator Tube (Polymer Gel),http://terminology.hl7.org/CodeSystem/v2-0371,,
SILICA,"Siliceous earth, 12 mg",HL70371,,,,SILICA,,"Siliceous earth, 12 mg",http://terminology.hl7.org/CodeSystem/v2-0371,,
NAF,Sodium Fluoride,HL70371,,,,NAF,,Sodium Fluoride,http://terminology.hl7.org/CodeSystem/v2-0371,,
FL100,"Sodium Fluoride, 100mg",HL70371,,,,FL100,,"Sodium Fluoride, 100mg",http://terminology.hl7.org/CodeSystem/v2-0371,,
FL10,"Sodium Fluoride, 10mg",HL70371,,,,FL10,,"Sodium Fluoride, 10mg",http://terminology.hl7.org/CodeSystem/v2-0371,,
NAPS,Sodium polyanethol sulfonate 0.35% in 0.85% sodium chloride,HL70371,,,,NAPS,,Sodium polyanethol sulfonate 0.35% in 0.85% sodium chloride,http://terminology.hl7.org/CodeSystem/v2-0371,,
HEPN,Sodium/Na  Heparin,HL70371,,,,HEPN,,Sodium/Na  Heparin,http://terminology.hl7.org/CodeSystem/v2-0371,,
EDTN,Sodium/Na EDTA,HL70371,,,,EDTN,,Sodium/Na EDTA,http://terminology.hl7.org/CodeSystem/v2-0371,,
SPS,SPS(this should be spelled out if not universally understood),HL70371,,,,SPS,,SPS(this should be spelled out if not universally understood),http://terminology.hl7.org/CodeSystem/v2-0371,,
STUTM,Stuart transport medium,HL70371,,,,STUTM,,Stuart transport medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
THROM,Thrombin,HL70371,,,,THROM,,Thrombin,http://terminology.hl7.org/CodeSystem/v2-0371,,
FDP,Thrombin NIH; soybean trypsin inhibitor (Fibrin Degradation Products),HL70371,,,,FDP,,Thrombin NIH; soybean trypsin inhibitor (Fibrin Degradation Products),http://terminology.hl7.org/CodeSystem/v2-0371,,
THYMOL,Thymol,HL70371,,,,THYMOL,,Thymol,http://terminology.hl7.org/CodeSystem/v2-0371,,
THYO,Thyoglycollate broth,HL70371,,,,THYO,,Thyoglycollate broth,http://terminology.hl7.org/CodeSystem/v2-0371,,
TOLU,Toluene,HL70371,,,,TOLU,,Toluene,http://terminology.hl7.org/CodeSystem/v2-0371,,
URETM,Ureaplasma transport medium,HL70371,,,,URETM,,Ureaplasma transport medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
VIRTM,Viral Transport medium,HL70371,,,,VIRTM,,Viral Transport medium,http://terminology.hl7.org/CodeSystem/v2-0371,,
