HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
Q<integer>S,every <integer> seconds,HL70335,,,,Q<integer>S,,every <integer> seconds,http://terminology.hl7.org/CodeSystem/v2-0335,,
Q<integer>M,every <integer> minutes,HL70335,,,,Q<integer>M,,every <integer> minutes,http://terminology.hl7.org/CodeSystem/v2-0335,,
Q<integer>H,every <integer> hours,HL70335,,,,Q<integer>H,,every <integer> hours,http://terminology.hl7.org/CodeSystem/v2-0335,,
,every 1 hours,,,,,Q1H,,every hour,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
,every 2 hours,,,,,Q2H,,every 2 hours,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
,every 3 hours,,,,,Q3H,,every 3 hours,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
,every 4 hours,,,,,Q4H,,Q4H,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
,every 6 hours,,,,,Q6H,,Q6H,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
,every 8 hours,,,,,Q8H,,every 8 hours,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
Q<integer>D,every <integer> days,HL70335,,,,Q<integer>D,,every <integer> days,http://terminology.hl7.org/CodeSystem/v2-0335,,
,every 1 days,,,,,QD,,QD,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
Q<integer>W,every <integer> weeks,HL70335,,,,Q<integer>W,,every <integer> weeks,http://terminology.hl7.org/CodeSystem/v2-0335,,
,every 1 weeks,,,,,WK,,weekly,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
Q<integer>L,every <integer> months (Lunar cycle),HL70335,,,,Q<integer>L,,every <integer> months (Lunar cycle),http://terminology.hl7.org/CodeSystem/v2-0335,,
,every 1 months (Lunar),,,,,MO,,monthly,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
Q<integer>J<day#>,"repeats on a particular day of the week,",HL70335,,,,Q<integer>J<day#>,,"repeats on a particular day of the week,",http://terminology.hl7.org/CodeSystem/v2-0335,,
BID,twice a day at institution-specified times,HL70335,,,,BID,,BID,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
TID,three times a day at institution-specified times,HL70335,,,,TID,,TID,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
QID,four times a day at institution-specified times,HL70335,,,,QID,,QID,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
xID,"""X"" times per day at institution-specified times, where X is a numeral 5 or greater.",HL70335,,,,xID,,"""X"" times per day at institution-specified times, where X is a numeral 5 or greater.",http://terminology.hl7.org/CodeSystem/v2-0335,,
QAM,in the morning at institution-specified time,HL70335,,,,QAM,,in the morning at institution-specified time,http://terminology.hl7.org/CodeSystem/v2-0335,,
QSHIFT,during each of three eight-hour shifts at institution-specified times,HL70335,,,,QSHIFT,,during each of three eight-hour shifts at institution-specified times,http://terminology.hl7.org/CodeSystem/v2-0335,,
QOD,every other day,HL70335,,,,QOD,,QOD,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
QHS,every day before the hour of sleep,HL70335,,,,QHS,,every day before the hour of sleep,http://terminology.hl7.org/CodeSystem/v2-0335,,
QPM,in the evening at institution-specified time,HL70335,,,,QPM,,in the evening at institution-specified time,http://terminology.hl7.org/CodeSystem/v2-0335,,
C,service is provided continuously between start time and stop time,HL70335,,,,C,,service is provided continuously between start time and stop time,http://terminology.hl7.org/CodeSystem/v2-0335,,
"""U <spec>""","for future use, where <spec> is an interval specification as defined by the UNIX cron specification.",HL70335,,,,"""U <spec>""",,"for future use, where <spec> is an interval specification as defined by the UNIX cron specification.",http://terminology.hl7.org/CodeSystem/v2-0335,,
PRN,given as needed,HL70335,,,,PRN,,given as needed,http://terminology.hl7.org/CodeSystem/v2-0335,,
PRNxxx,where xxx is some frequency code,HL70335,,,,PRNxxx,,where xxx is some frequency code,http://terminology.hl7.org/CodeSystem/v2-0335,,
Once,one time only.,HL70335,,,,Once,,one time only.,http://terminology.hl7.org/CodeSystem/v2-0335,,
"""Meal Related Timings""","<timing>C (""cum"")<meal>",HL70335,,,,"""Meal Related Timings""",,"<timing>C (""cum"")<meal>",http://terminology.hl7.org/CodeSystem/v2-0335,,
A,Ante (before),HL70335,,,,A,,Ante (before),http://terminology.hl7.org/CodeSystem/v2-0335,,
P,Post (after),HL70335,,,,P,,Post (after),http://terminology.hl7.org/CodeSystem/v2-0335,,
I,Inter,HL70335,,,,I,,Inter,http://terminology.hl7.org/CodeSystem/v2-0335,,
M,Cibus Matutinus (breakfast),HL70335,,,,M,,Cibus Matutinus (breakfast),http://terminology.hl7.org/CodeSystem/v2-0335,,
D,Cibus Diurnus (lunch),HL70335,,,,D,,Cibus Diurnus (lunch),http://terminology.hl7.org/CodeSystem/v2-0335,,
V,Cibus Vespertinus (dinner),HL70335,,,,V,,Cibus Vespertinus (dinner),http://terminology.hl7.org/CodeSystem/v2-0335,,
,,,,,,AM,,AM,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
,,,,,,PM,,PM,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
,,,,,,BED,,at bedtime,http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,,
