HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
PersDEID,personal de-identified information policy,HL70717,,,,,,,,,
ALL,All,HL70717,,,,,,,,,
DEM,All demographic data,HL70717,,,,,,,,,
LOC,Patient Location,HL70717,,,,,,,,,
PID-7,Date of Birth,HL70717,,,,,,,,,
PID-17,Religion,HL70717,,,,,,,,,
HIV,HIV status and results,HL70717,,,,,,,,,
STD,Sexually transmitted diseases,HL70717,,,,,,,,,
PSY,Psychiatric Mental health,HL70717,,,,,,,,,
DRG,Drug,HL70717,,,,,,,,,
SMD,Sensitive medical data,HL70717,,,,,,,,,
NO,None,HL70717,,,,,,,,,
OO,Opt out all registries (HIPAA),HL70717,,,,,,,,,
OI,Opt in all registries (HIPAA),HL70717,,,,,,,,,
JurisIP,jurisdictional information policy,HL70717,,,,,,,,,
JurisCUI,jurisdictional controlled unclassified information policy,HL70717,,,,,,,,,
JurisDEID,jurisdictional de-identified information policy,HL70717,,,,,,,,,
JurisLDS,jurisdictional limited data set,HL70717,,,,,,,,,
JurisNSI,jurisdictional non-sensitive information policy,HL70717,,,,,,,,,
JurisPI,jurisdictional public information policy,HL70717,,,,,,,,,
JurisSP-CUI,jurisdictional specified controlled unclassified information policy,HL70717,,,,,,,,,
JurisUUI,jurisdictional uncontrolled unclassified information policy,HL70717,,,,,,,,,
OrgIP,organizational information policy,HL70717,,,,,,,,,
OrgCUI,organizational basic controlled unclassified information policy,HL70717,,,,,,,,,
OrgDEID,organizational de-identified information policy,HL70717,,,,,,,,,
OrgLDS,organizational limited data set information policy,HL70717,,,,,,,,,
OrgNSI,organizational non-sensitive information policy,HL70717,,,,,,,,,
OrgPI,organizational public information policy,HL70717,,,,,,,,,
OrgSP-CUI,organizational specified controlled unclassified information policy,HL70717,,,,,,,,,
OrgUUI,organizational uncontrolled unclassified information policy,HL70717,,,,,,,,,
PersIP,personal information policy,HL70717,,,,,,,,,
PersNSI,personal non-sensitive information policy,HL70717,,,,,,,,,
PersLDS,personal limited data set information policy,HL70717,,,,,,,,,
PersPI,personal public information policy,HL70717,,,,,,,,,
GRANTORCHOICE,grantor choice,HL70717,,,,,,,,,
IMPLIED,implied consent,HL70717,,,,,,,,,
IMPLIEDD,implied consent with opportunity to dissent,HL70717,,,,,,,,,
NOCONSENT,no consent,HL70717,,,,,,,,,
OPTIN,opt-in,HL70717,,,,,,,,,
OPTINR,opt-in with restrictions,HL70717,,,,,,,,,
OPTOUT,opt-out,HL70717,,,,,,,,,
OPTOUTE,opt-out with exceptions,HL70717,,,,,,,,,
EMRGONLY,opt-in emergency only,HL70717,,,,,,,,,
NOPP,notice of privacy practices,HL70717,,,,,,,,,
OOC,opt-out of personal information or effect collection in a registry or repository,HL70717,,,,,,,,,
OOS,opt-out of personal information or effect sharing via a registry or repository,HL70717,,,,,,,,,
OIC,opt-in to personal information or effect collection in a registry or repository,HL70717,,,,,,,,,
OIS,opt-in to personal information or effect sharing via a registry or repository,HL70717,,,,,,,,,
42CFRPart2CD,42 CFR Part 2 consent directive,HL70717,,,,,,,,,
HIPAAAuthCD,HIPAA Authorization Consent Directive,HL70717,,,,,,,,,
HIPAAConsentCD,HIPAA Consent Directive,HL70717,,,,,,,,,
HIPAAROACD,HIPAA Right of Access Consent Directive,HL70717,,,,,,,,,
HIPAAResearchAuthCD,HIPAA Authorization for Disclosure for Research Consent Directive,HL70717,,,,,,,,,
CompoundResearchCD,Compound HIPAA Research Authorization and Informed Consent for Research,HL70717,,,,,,,,,
MDHHS-5515,Michigan Consent to Share Behavioral Health Information for Care Coordination Purposes,HL70717,,,,,,,,,
GDPRCD,GDPR Consent Directive,HL70717,,,,,,,,,
GDPRResearchCD,GDPR Research Consent Directive,HL70717,,,,,,,,,
42CFRPart2,42 CFR Part 2),HL70717,,,,,,,,,
COMMONRULE,Common Rule,HL70717,,,,,,,,,
HIPAANOPP,HIPAA notice of privacy practices,HL70717,,,,,,,,,
HIPAAPsyNotes,HIPAA psychotherapy notes,HL70717,,,,,,,,,
HIPAASelfPay,HIPAA self-pay,HL70717,,,,,,,,,
Title38Section7332,Title 38 Section 7332,HL70717,,,,,,,,,
HIPAAConsent,HIPAA Consent,HL70717,,,,,,,,,
HIPAAAuth,HIPAA Authorization for Disclosure,HL70717,,,,,,,,,
HIPAAROA,HIPAA Right of Access,HL70717,,,,,,,,,
GDPRCONSENT,GDPR Consent,HL70717,,,,,,,,,
GDPRCONTRACT,GDPR contract,HL70717,,,,,,,,,
GDPRHLTHSOCSY,GDPR health or social system management,HL70717,,,,,,,,,
GDPRLEGALCLAIM,GDPR legal claim,HL70717,,,,,,,,,
GDPRLEGALOBL,GDPR legal obligation,HL70717,,,,,,,,,
GDPRLEGITINTEREST,GDPR legitimate interest,HL70717,,,,,,,,,
GDPRPUBLICHEALTH,GDPR public health,HL70717,,,,,,,,,
GDPRPUBLICINTEREST,GDPR public interest,HL70717,,,,,,,,,
GDPRRESEARCH,GDPR research,HL70717,,,,,,,,,
GDPRVITALINTEREST,GDPR vital interest,HL70717,,,,,,,,,
