HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
AF,Order/service refill request approval,HL70119,,,,active,,Active,http://hl7.org/fhir/request-status,,
CA,Cancel order/service request,HL70119,,,,active,,Active,http://hl7.org/fhir/request-status,,
CH,Child order/service,HL70119,,,,,,,,,
CN,Combined result,HL70119,,,,,,,,,
CP,Cancel process step,HL70119,,,,,,,,,
CR,Canceled as requested,HL70119,,,,revoked,,Revoked,http://hl7.org/fhir/request-status,,
DC,Discontinue order/service request,HL70119,,,,revoked,,Revoked,http://hl7.org/fhir/request-status,,
DE,Data errors,HL70119,,,,,,,,,
DF,Order/service refill request denied,HL70119,,,,revoked,,Revoked,http://hl7.org/fhir/request-status,,
DR,Discontinued as requested,HL70119,,,,revoked,,Revoked,http://hl7.org/fhir/request-status,,
FU,"Order/service refilled, unsolicited",HL70119,,,,completed,,Completed,http://hl7.org/fhir/request-status,,
HD,Hold order request,HL70119,,,,active,,Active,http://hl7.org/fhir/request-status,,
HR,On hold as requested,HL70119,,,,on-hold,,On Hold,http://hl7.org/fhir/request-status,,
LI,Link order/service to patient care problem or goal,HL70119,,,,,,,,,
NA,Number assigned,HL70119,,,,,,,,,
NW,New order/Service,HL70119,,,,active,,Active,http://hl7.org/fhir/request-status,,
OC,Order/service canceled,HL70119,,,,revoked,,Revoked,http://hl7.org/fhir/request-status,,
OD,Order/service discontinued,HL70119,,,,revoked,,Revoked,http://hl7.org/fhir/request-status,,
OE,Order/service released,HL70119,,,,,,,,,
OF,Order/service refilled as requested,HL70119,,,,,,,,,
OH,Order/service held,HL70119,,,,on-hold,,On Hold,http://hl7.org/fhir/request-status,,
OK,Order/service accepted & OK,HL70119,,,,active,,Active,http://hl7.org/fhir/request-status,,
OP,Notification of order for outside dispense,HL70119,,,,,,,,,
OR,Released as requested,HL70119,,,,,,,,,
PA,Parent order/service,HL70119,,,,,,,,,
PR,Previous Results with new order/service,HL70119,,,,active,,Active,http://hl7.org/fhir/request-status,,
PY,Notification of replacement order for outside dispense,HL70119,,,,active,,Active,http://hl7.org/fhir/request-status,,
RE,Observations/Performed Service to follow,HL70119,,,,,,,,,
RF,Refill order/service request,HL70119,,,,,,,,,
RL,Release previous hold,HL70119,,,,active,,Active,http://hl7.org/fhir/request-status,,
RO,Replacement order,HL70119,,,,active,,Active,http://hl7.org/fhir/request-status,,
RP,Order/service replace request,HL70119,,,,,,,,,
RQ,Replaced as requested,HL70119,,,,active,,Active,http://hl7.org/fhir/request-status,,
RR,Request received,HL70119,,,,,,,,,
RU,Replaced unsolicited,HL70119,,,,,,,,,
SC,Status changed,HL70119,,,,,,,,,
SN,Send order/service number,HL70119,,,,,,,,,
SR,Response to send order/service status request,HL70119,,,,,,,,,
SS,Send order/service status request,HL70119,,,,,,,,,
UA,Unable to accept order/service,HL70119,,,,,,,,,
UC,Unable to cancel,HL70119,,,,,,,,,
UD,Unable to discontinue,HL70119,,,,,,,,,
UF,Unable to refill,HL70119,,,,,,,,,
UH,Unable to put on hold,HL70119,,,,,,,,,
UM,Unable to replace,HL70119,,,,,,,,,
UN,Unlink order/service from patient care problem or goal,HL70119,,,,,,,,,
UR,Unable to release,HL70119,,,,,,,,,
UX,Unable to change,HL70119,,,,,,,,,
XO,Change order/service request,HL70119,,,,,,,,,
XR,Changed as requested,HL70119,,,,,,,,,
XX,"Order/service changed, unsol.",HL70119,,,,,,,,,
MC,Miscellaneous Charge - not associated with an order,HL70119,,,,,,,,,
