HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
DA,Drug allergy,HL70127,,,,DA,,Drug allergy,http://terminology.hl7.org/CodeSystem/v2-0127,,
FA,Food allergy,HL70127,,,,FA,,Food allergy,http://terminology.hl7.org/CodeSystem/v2-0127,,
MA,Miscellaneous allergy,HL70127,,,,MA,,Miscellaneous allergy,http://terminology.hl7.org/CodeSystem/v2-0127,,
MC,Miscellaneous contraindication,HL70127,,,,MC,,Miscellaneous contraindication,http://terminology.hl7.org/CodeSystem/v2-0127,,
EA,Environmental allergy,HL70127,,,,EA,,Environmental allergy,http://terminology.hl7.org/CodeSystem/v2-0127,,
AA,Animal allergy,HL70127,,,,AA,,Animal allergy,http://terminology.hl7.org/CodeSystem/v2-0127,,
PA,Plant allergy,HL70127,,,,PA,,Plant allergy,http://terminology.hl7.org/CodeSystem/v2-0127,,
LA,Pollen allergy,HL70127,,,,LA,,Pollen allergy,http://terminology.hl7.org/CodeSystem/v2-0127,,
