HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
FNA,"Aspiration, Fine Needle",HL70488,,,,FNA,,"Aspiration, Fine Needle",http://terminology.hl7.org/CodeSystem/v2-0488,,
PNA,Arterial puncture,HL70488,,,,PNA,,Arterial puncture,http://terminology.hl7.org/CodeSystem/v2-0488,,
BIO,Biopsy,HL70488,,,,129314006,,Biopsy - action,http://snomed.info/sct,,
BCAE,"Blood Culture, Aerobic Bottle",HL70488,,,,BCAE,,"Blood Culture, Aerobic Bottle",http://terminology.hl7.org/CodeSystem/v2-0488,,
BCAN,"Blood Culture, Anaerobic Bottle",HL70488,,,,BCAN,,"Blood Culture, Anaerobic Bottle",http://terminology.hl7.org/CodeSystem/v2-0488,,
BCPD,"Blood Culture, Pediatric Bottle",HL70488,,,,BCPD,,"Blood Culture, Pediatric Bottle",http://terminology.hl7.org/CodeSystem/v2-0488,,
CAP,Capillary Specimen,HL70488,,,,CAP,,Capillary Specimen,http://terminology.hl7.org/CodeSystem/v2-0488,,
CATH,Catheterized,HL70488,,,,CATH,,Catheterized,http://terminology.hl7.org/CodeSystem/v2-0488,,
EPLA,"Environmental, Plate",HL70488,,,,EPLA,,"Environmental, Plate",http://terminology.hl7.org/CodeSystem/v2-0488,,
ESWA,"Environmental, Swab",HL70488,,,,ESWA,,"Environmental, Swab",http://terminology.hl7.org/CodeSystem/v2-0488,,
LNA,"Line, Arterial",HL70488,,,,LNA,,"Line, Arterial",http://terminology.hl7.org/CodeSystem/v2-0488,,
CVP,"Line, CVP",HL70488,,,,CVP,,"Line, CVP",http://terminology.hl7.org/CodeSystem/v2-0488,,
LNV,"Line, Venous",HL70488,,,,LNV,,"Line, Venous",http://terminology.hl7.org/CodeSystem/v2-0488,,
MARTL,Martin-Lewis Agar,HL70488,,,,MARTL,,Martin-Lewis Agar,http://terminology.hl7.org/CodeSystem/v2-0488,,
ML11,Mod. Martin-Lewis Agar,HL70488,,,,ML11,,Mod. Martin-Lewis Agar,http://terminology.hl7.org/CodeSystem/v2-0488,,
PACE,"Pace, Gen-Probe",HL70488,,,,PACE,,"Pace, Gen-Probe",http://terminology.hl7.org/CodeSystem/v2-0488,,
PIN,Pinworm Prep,HL70488,,,,PIN,,Pinworm Prep,http://terminology.hl7.org/CodeSystem/v2-0488,,
KOFFP,"Plate, Cough",HL70488,,,,KOFFP,,"Plate, Cough",http://terminology.hl7.org/CodeSystem/v2-0488,,
MLP,"Plate, Martin-Lewis",HL70488,,,,MLP,,"Plate, Martin-Lewis",http://terminology.hl7.org/CodeSystem/v2-0488,,
NYP,"Plate, New York City",HL70488,,,,NYP,,"Plate, New York City",http://terminology.hl7.org/CodeSystem/v2-0488,,
TMP,"Plate, Thayer-Martin",HL70488,,,,TMP,,"Plate, Thayer-Martin",http://terminology.hl7.org/CodeSystem/v2-0488,,
ANP,"Plates, Anaerobic",HL70488,,,,ANP,,"Plates, Anaerobic",http://terminology.hl7.org/CodeSystem/v2-0488,,
BAP,"Plates, Blood Agar",HL70488,,,,BAP,,"Plates, Blood Agar",http://terminology.hl7.org/CodeSystem/v2-0488,,
PRIME,Pump Prime,HL70488,,,,PRIME,,Pump Prime,http://terminology.hl7.org/CodeSystem/v2-0488,,
PUMP,Pump Specimen,HL70488,,,,PUMP,,Pump Specimen,http://terminology.hl7.org/CodeSystem/v2-0488,,
QC5,Quality Control For Micro,HL70488,,,,QC5,,Quality Control For Micro,http://terminology.hl7.org/CodeSystem/v2-0488,,
SCLP,"Scalp, Fetal Vein",HL70488,,,,SCLP,,"Scalp, Fetal Vein",http://terminology.hl7.org/CodeSystem/v2-0488,,
SCRAPS,Scrapings,HL70488,,,,129323009,,Scraping - action,http://snomed.info/sct,,
SHA,Shaving,HL70488,,,,SHA,,Shaving,http://terminology.hl7.org/CodeSystem/v2-0488,,
SWA,Swab,HL70488,,,,SWA,,Swab,http://terminology.hl7.org/CodeSystem/v2-0488,,
SWD,"Swab, Dacron tipped",HL70488,,,,SWD,,"Swab, Dacron tipped",http://terminology.hl7.org/CodeSystem/v2-0488,,
WOOD,"Swab, Wooden Shaft",HL70488,,,,WOOD,,"Swab, Wooden Shaft",http://terminology.hl7.org/CodeSystem/v2-0488,,
TMOT,"Transport Media,",HL70488,,,,TMOT,,"Transport Media,",http://terminology.hl7.org/CodeSystem/v2-0488,,
TMAN,"Transport Media, Anaerobic",HL70488,,,,TMAN,,"Transport Media, Anaerobic",http://terminology.hl7.org/CodeSystem/v2-0488,,
TMCH,"Transport Media, Chalamydia",HL70488,,,,TMCH,,"Transport Media, Chalamydia",http://terminology.hl7.org/CodeSystem/v2-0488,,
TMM4,"Transport Media, M4",HL70488,,,,TMM4,,"Transport Media, M4",http://terminology.hl7.org/CodeSystem/v2-0488,,
TMMY,"Transport Media, Mycoplasma",HL70488,,,,TMMY,,"Transport Media, Mycoplasma",http://terminology.hl7.org/CodeSystem/v2-0488,,
TMPV,"Transport Media, PVA",HL70488,,,,TMPV,,"Transport Media, PVA",http://terminology.hl7.org/CodeSystem/v2-0488,,
TMSC,"Transport Media, Stool Culture",HL70488,,,,TMSC,,"Transport Media, Stool Culture",http://terminology.hl7.org/CodeSystem/v2-0488,,
TMUP,"Transport Media, Ureaplasma",HL70488,,,,TMUP,,"Transport Media, Ureaplasma",http://terminology.hl7.org/CodeSystem/v2-0488,,
TMVI,"Transport Media, Viral",HL70488,,,,TMVI,,"Transport Media, Viral",http://terminology.hl7.org/CodeSystem/v2-0488,,
VENIP,Venipuncture,HL70488,,,,VENIP,,Venipuncture,http://terminology.hl7.org/CodeSystem/v2-0488,,
,,,,,,129316008,,Aspiration - action,http://snomed.info/sct,,
,,,,,,129300006,,Puncture - action,http://snomed.info/sct,,
,,,,,,129304002,,Excision - action,http://snomed.info/sct,,
,,,,,,73416001,,"Urine specimen collection, clean catch",http://snomed.info/sct,,
,,,,,,225113003,,Timed urine collection,http://snomed.info/sct,,
,,,,,,70777001,,"Urine specimen collection, catheterized",http://snomed.info/sct,,
,,,,,,386089008,,Collection of coughed sputum,http://snomed.info/sct,,
,,,,,,278450005,,Finger-prick sampling,http://snomed.info/sct,,
