HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
,,,,,,pay,,Pay,http://terminology.hl7.org/CodeSystem/coverage-selfpay,,
,,,,,,EHCPOL,,extended healthcare,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,HSAPOL,,health spending account,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,AUTOPOL,,automobile,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,COL,,collision coverage policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,UNINSMOT,,uninsured motorist policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,PUBLICPOL,,public healthcare,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,DENTPRG,,dental program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,DISEASEPRG,,public health program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,CANPRG,,women's cancer detection program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,ENDRENAL,,end renal program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,HIVAIDS,,HIV-AIDS program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,MANDPOL,,mandatory health program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,MENTPRG,,mental health program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,SAFNET,,safety net clinic program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,SUBPRG,,substance use program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,SUBSIDIZ,,subsidized health program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,SUBSIDMC,,subsidized managed care program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,SUBSUPP,,subsidized supplemental health program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,WCBPOL,,worker's compensation,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,DENTAL,,dental care policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,DISEASE,,disease specific policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,DRUGPOL,,drug policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,HIP,,health insurance plan policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,LTC,,long term care policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,MCPOL,,managed care policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,POS,,point of service policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,HMO,,health maintenance organization policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,PPO,,preferred provider organization policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,MENTPOL,,mental health policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,SUBPOL,,substance use policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,VISPOL,,vision care policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,DIS,,disability insurance policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,EWB,,employee welfare benefit plan policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,FLEXP,,flexible benefit plan policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,LIFE,,life insurance policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,ANNU,,annuity policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,TLIFE,,term life insurance policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,ULIFE,,universal life insurance policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,PNC,,property and casualty insurance policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,REI,,reinsurance policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,SURPL,,surplus line insurance policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,UMBRL,,umbrella liability insurance policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,CHAR,,charity program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,CRIME,,crime victim program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,EAP,,employee assistance program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,GOVEMP,,government employee health program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,HIRISK,,high risk pool program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,IND,,indigenous peoples health program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,MILITARY,,military health program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,RETIRE,,retiree health program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,SOCIAL,,social service program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,,,,VET,,veteran health program,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
