HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
PI,Patient Instructions,HL70364,,,,PI,,Patient Instructions,http://terminology.hl7.org/CodeSystem/v2-0364,,
AI,Ancillary Instructions,HL70364,,,,AI,,Ancillary Instructions,http://terminology.hl7.org/CodeSystem/v2-0364,,
GI,General Instructions,HL70364,,,,GI,,General Instructions,http://terminology.hl7.org/CodeSystem/v2-0364,,
1R,Primary Reason,HL70364,,,,1R,,Primary Reason,http://terminology.hl7.org/CodeSystem/v2-0364,,
2R,Secondary Reason,HL70364,,,,2R,,Secondary Reason,http://terminology.hl7.org/CodeSystem/v2-0364,,
GR,General Reason,HL70364,,,,GR,,General Reason,http://terminology.hl7.org/CodeSystem/v2-0364,,
RE,Remark,HL70364,,,,RE,,Remark,http://terminology.hl7.org/CodeSystem/v2-0364,,
DR,Duplicate/Interaction Reason,HL70364,,,,DR,,Duplicate/Interaction Reason,http://terminology.hl7.org/CodeSystem/v2-0364,,
