HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
E,Employer,HL70131,,,,E,,Employer,http://terminology.hl7.org/CodeSystem/v2-0131,,
C,Emergency Contact,HL70131,,,,C,,Emergency Contact,http://terminology.hl7.org/CodeSystem/v2-0131,,
F,Federal Agency,HL70131,,,,F,,Federal Agency,http://terminology.hl7.org/CodeSystem/v2-0131,,
I,Insurance Company,HL70131,,,,I,,Insurance Company,http://terminology.hl7.org/CodeSystem/v2-0131,,
N,Next-of-Kin,HL70131,,,,N,,Next-of-Kin,http://terminology.hl7.org/CodeSystem/v2-0131,,
S,State Agency,HL70131,,,,S,,State Agency,http://terminology.hl7.org/CodeSystem/v2-0131,,
O,Other,HL70131,,,,O,,Other,http://terminology.hl7.org/CodeSystem/v2-0131,,
U,Unknown,HL70131,,,,U,,Unknown,http://terminology.hl7.org/CodeSystem/v2-0131,,
