HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
PN,Advanced Practice Nurse,HL70360,,,,PN,,Advanced Practice Nurse,http://terminology.hl7.org/CodeSystem/v2-0360,,
AAS,Associate of Applied Science,HL70360,,,,AAS,,Associate of Applied Science,http://terminology.hl7.org/CodeSystem/v2-0360,,
AA,Associate of Arts,HL70360,,,,AA,,Associate of Arts,http://terminology.hl7.org/CodeSystem/v2-0360,,
ABA,Associate of Business Administration,HL70360,,,,ABA,,Associate of Business Administration,http://terminology.hl7.org/CodeSystem/v2-0360,,
AE,Associate of Engineering,HL70360,,,,AE,,Associate of Engineering,http://terminology.hl7.org/CodeSystem/v2-0360,,
AS,Associate of Science,HL70360,,,,AS,,Associate of Science,http://terminology.hl7.org/CodeSystem/v2-0360,,
BA,Bachelor of Arts,HL70360,,,,BA,,Bachelor of Arts,http://terminology.hl7.org/CodeSystem/v2-0360,,
BBA,Bachelor of Business Administration,HL70360,,,,BBA,,Bachelor of Business Administration,http://terminology.hl7.org/CodeSystem/v2-0360,,
BE,Bachelor or Engineering,HL70360,,,,BE,,Bachelor or Engineering,http://terminology.hl7.org/CodeSystem/v2-0360,,
BFA,Bachelor of Fine Arts,HL70360,,,,BFA,,Bachelor of Fine Arts,http://terminology.hl7.org/CodeSystem/v2-0360,,
BN,Bachelor of Nursing,HL70360,,,,BN,,Bachelor of Nursing,http://terminology.hl7.org/CodeSystem/v2-0360,,
BS,Bachelor of Science,HL70360,,,,BS,,Bachelor of Science,http://terminology.hl7.org/CodeSystem/v2-0360,,
BSL,Bachelor of Science - Law,HL70360,,,,BSL,,Bachelor of Science - Law,http://terminology.hl7.org/CodeSystem/v2-0360,,
BSN,Bachelor on Science - Nursing,HL70360,,,,BSN,,Bachelor on Science - Nursing,http://terminology.hl7.org/CodeSystem/v2-0360,,
BT,Bachelor of Theology,HL70360,,,,BT,,Bachelor of Theology,http://terminology.hl7.org/CodeSystem/v2-0360,,
CER,Certificate,HL70360,,,,CER,,Certificate,http://terminology.hl7.org/CodeSystem/v2-0360,,
CANP,Certified Adult Nurse Practitioner,HL70360,,,,CANP,,Certified Adult Nurse Practitioner,http://terminology.hl7.org/CodeSystem/v2-0360,,
CMA,Certified Medical Assistant,HL70360,,,,CMA,,Certified Medical Assistant,http://terminology.hl7.org/CodeSystem/v2-0360,,
CNP,Certified Nurse Practitioner,HL70360,,,,CNP,,Certified Nurse Practitioner,http://terminology.hl7.org/CodeSystem/v2-0360,,
CNM,Certified Nurse Midwife,HL70360,,,,CNM,,Certified Nurse Midwife,http://terminology.hl7.org/CodeSystem/v2-0360,,
CRN,Certified Registered Nurse,HL70360,,,,CRN,,Certified Registered Nurse,http://terminology.hl7.org/CodeSystem/v2-0360,,
CNS,Certified Nurse Specialist,HL70360,,,,CNS,,Certified Nurse Specialist,http://terminology.hl7.org/CodeSystem/v2-0360,,
CPNP,Certified Pediatric Nurse Practitioner,HL70360,,,,CPNP,,Certified Pediatric Nurse Practitioner,http://terminology.hl7.org/CodeSystem/v2-0360,,
CTR,Certified Tumor Registrar,HL70360,,,,CTR,,Certified Tumor Registrar,http://terminology.hl7.org/CodeSystem/v2-0360,,
DIP,Diploma,HL70360,,,,DIP,,Diploma,http://terminology.hl7.org/CodeSystem/v2-0360,,
DBA,Doctor of Business Administration,HL70360,,,,DBA,,Doctor of Business Administration,http://terminology.hl7.org/CodeSystem/v2-0360,,
DED,Doctor of Education,HL70360,,,,DED,,Doctor of Education,http://terminology.hl7.org/CodeSystem/v2-0360,,
PharmD,Doctor of Pharmacy,HL70360,,,,PharmD,,Doctor of Pharmacy,http://terminology.hl7.org/CodeSystem/v2-0360,,
PHE,Doctor of Engineering,HL70360,,,,PHE,,Doctor of Engineering,http://terminology.hl7.org/CodeSystem/v2-0360,,
PHD,Doctor of Philosophy,HL70360,,,,PHD,,Doctor of Philosophy,http://terminology.hl7.org/CodeSystem/v2-0360,,
PHS,Doctor of Science,HL70360,,,,PHS,,Doctor of Science,http://terminology.hl7.org/CodeSystem/v2-0360,,
MD,Doctor of Medicine,HL70360,,,,MD,,Doctor of Medicine,http://terminology.hl7.org/CodeSystem/v2-0360,,
DO,Doctor of Osteopathy,HL70360,,,,DO,,Doctor of Osteopathy,http://terminology.hl7.org/CodeSystem/v2-0360,,
EMT,Emergency Medical Technician,HL70360,,,,EMT,,Emergency Medical Technician,http://terminology.hl7.org/CodeSystem/v2-0360,,
EMTP,Emergency Medical Technician - Paramedic,HL70360,,,,EMTP,,Emergency Medical Technician - Paramedic,http://terminology.hl7.org/CodeSystem/v2-0360,,
FPNP,Family Practice Nurse Practitioner,HL70360,,,,FPNP,,Family Practice Nurse Practitioner,http://terminology.hl7.org/CodeSystem/v2-0360,,
HS,High School Graduate,HL70360,,,,HS,,High School Graduate,http://terminology.hl7.org/CodeSystem/v2-0360,,
JD,Juris Doctor,HL70360,,,,JD,,Juris Doctor,http://terminology.hl7.org/CodeSystem/v2-0360,,
MA,Master of Arts,HL70360,,,,MA,,Master of Arts,http://terminology.hl7.org/CodeSystem/v2-0360,,
MBA,Master of Business Administration,HL70360,,,,MBA,,Master of Business Administration,http://terminology.hl7.org/CodeSystem/v2-0360,,
MCE,Master of Civil Engineering,HL70360,,,,MCE,,Master of Civil Engineering,http://terminology.hl7.org/CodeSystem/v2-0360,,
MDI,Master of Divinity,HL70360,,,,MDI,,Master of Divinity,http://terminology.hl7.org/CodeSystem/v2-0360,,
MED,Master of Education,HL70360,,,,MED,,Master of Education,http://terminology.hl7.org/CodeSystem/v2-0360,,
MEE,Master of Electrical Engineering,HL70360,,,,MEE,,Master of Electrical Engineering,http://terminology.hl7.org/CodeSystem/v2-0360,,
ME,Master of Engineering,HL70360,,,,ME,,Master of Engineering,http://terminology.hl7.org/CodeSystem/v2-0360,,
MFA,Master of Fine Arts,HL70360,,,,MFA,,Master of Fine Arts,http://terminology.hl7.org/CodeSystem/v2-0360,,
MME,Master of Mechanical Engineering,HL70360,,,,MME,,Master of Mechanical Engineering,http://terminology.hl7.org/CodeSystem/v2-0360,,
MS,Master of Science,HL70360,,,,MS,,Master of Science,http://terminology.hl7.org/CodeSystem/v2-0360,,
MSL,Master of Science - Law,HL70360,,,,MSL,,Master of Science - Law,http://terminology.hl7.org/CodeSystem/v2-0360,,
MSN,Master of Science - Nursing,HL70360,,,,MSN,,Master of Science - Nursing,http://terminology.hl7.org/CodeSystem/v2-0360,,
MTH,Master of Theology,HL70360,,,,MTH,,Master of Theology,http://terminology.hl7.org/CodeSystem/v2-0360,,
MDA,Medical Assistant,HL70360,,,,MDA,,Medical Assistant,http://terminology.hl7.org/CodeSystem/v2-0360,,
MT,Medical Technician,HL70360,,,,MT,,Medical Technician,http://terminology.hl7.org/CodeSystem/v2-0360,,
NG,Non-Graduate,HL70360,,,,NG,,Non-Graduate,http://terminology.hl7.org/CodeSystem/v2-0360,,
NP,Nurse Practitioner,HL70360,,,,NP,,Nurse Practitioner,http://terminology.hl7.org/CodeSystem/v2-0360,,
PA,Physician Assistant,HL70360,,,,PA,,Physician Assistant,http://terminology.hl7.org/CodeSystem/v2-0360,,
RMA,Registered Medical Assistant,HL70360,,,,RMA,,Registered Medical Assistant,http://terminology.hl7.org/CodeSystem/v2-0360,,
RN,Registered Nurse,HL70360,,,,RN,,Registered Nurse,http://terminology.hl7.org/CodeSystem/v2-0360,,
RPH,Registered Pharmacist,HL70360,,,,RPH,,Registered Pharmacist,http://terminology.hl7.org/CodeSystem/v2-0360,,
SEC,Secretarial Certificate,HL70360,,,,SEC,,Secretarial Certificate,http://terminology.hl7.org/CodeSystem/v2-0360,,
TS,Trade School Graduate,HL70360,,,,TS,,Trade School Graduate,http://terminology.hl7.org/CodeSystem/v2-0360,,
