HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
AP,Apply Externally,HL70162,,,,AP,,Apply Externally,http://terminology.hl7.org/CodeSystem/v2-0162,,
B,Buccal,HL70162,,,,B,,Buccal,http://terminology.hl7.org/CodeSystem/v2-0162,,
DT,Dental,HL70162,,,,DT,,Dental,http://terminology.hl7.org/CodeSystem/v2-0162,,
EP,Epidural,HL70162,,,,EP,,Epidural,http://terminology.hl7.org/CodeSystem/v2-0162,,
ET,Endotrachial Tube,HL70162,,,,ET,,Endotrachial Tube,http://terminology.hl7.org/CodeSystem/v2-0162,,
GTT,Gastrostomy Tube,HL70162,,,,GTT,,Gastrostomy Tube,http://terminology.hl7.org/CodeSystem/v2-0162,,
GU,GU Irrigant,HL70162,,,,GU,,GU Irrigant,http://terminology.hl7.org/CodeSystem/v2-0162,,
IMR,Immerse (Soak) Body Part,HL70162,,,,IMR,,Immerse (Soak) Body Part,http://terminology.hl7.org/CodeSystem/v2-0162,,
IA,Intra-arterial,HL70162,,,,IA,,Intra-arterial,http://terminology.hl7.org/CodeSystem/v2-0162,,
IB,Intrabursal,HL70162,,,,IB,,Intrabursal,http://terminology.hl7.org/CodeSystem/v2-0162,,
IC,Intracardiac,HL70162,,,,IC,,Intracardiac,http://terminology.hl7.org/CodeSystem/v2-0162,,
ICV,Intracervical (uterus),HL70162,,,,ICV,,Intracervical (uterus),http://terminology.hl7.org/CodeSystem/v2-0162,,
ID,Intradermal,HL70162,,,,IDINJ,,"Injection, intradermal",http://terminology.hl7.org/CodeSystem/v3-RouteOfAdministration,,
IH,Inhalation,HL70162,,,,IH,,Inhalation,http://terminology.hl7.org/CodeSystem/v2-0162,,
IHA,Intrahepatic Artery,HL70162,,,,IHA,,Intrahepatic Artery,http://terminology.hl7.org/CodeSystem/v2-0162,,
IM,Intramuscular,HL70162,,,,IM,,"Injection, intramuscular",http://terminology.hl7.org/CodeSystem/v3-RouteOfAdministration,,
IN,Intranasal,HL70162,,,,IN,,Intranasal,http://terminology.hl7.org/CodeSystem/v2-0162,,
IO,Intraocular,HL70162,,,,IO,,Intraocular,http://terminology.hl7.org/CodeSystem/v2-0162,,
IP,Intraperitoneal,HL70162,,,,IP,,Intraperitoneal,http://terminology.hl7.org/CodeSystem/v2-0162,,
IS,Intrasynovial,HL70162,,,,IS,,Intrasynovial,http://terminology.hl7.org/CodeSystem/v2-0162,,
IT,Intrathecal,HL70162,,,,IT,,Intrathecal,http://terminology.hl7.org/CodeSystem/v2-0162,,
IU,Intrauterine,HL70162,,,,IU,,Intrauterine,http://terminology.hl7.org/CodeSystem/v2-0162,,
IV,Intravenous,HL70162,,,,IVINJ,,"Injection, intravenous",http://terminology.hl7.org/CodeSystem/v3-RouteOfAdministration,,
MTH,Mouth/Throat,HL70162,,,,MTH,,Mouth/Throat,http://terminology.hl7.org/CodeSystem/v2-0162,,
MM,Mucous Membrane,HL70162,,,,MM,,Mucous Membrane,http://terminology.hl7.org/CodeSystem/v2-0162,,
NS,Nasal,HL70162,,,,NS,,Nasal,http://terminology.hl7.org/CodeSystem/v2-0162,,
NG,Nasogastric,HL70162,,,,NG,,Nasogastric,http://terminology.hl7.org/CodeSystem/v2-0162,,
NP,Nasal Prongs,HL70162,,,,NP,,Nasal Prongs,http://terminology.hl7.org/CodeSystem/v2-0162,,
NT,Nasotrachial Tube,HL70162,,,,NT,,Nasotrachial Tube,http://terminology.hl7.org/CodeSystem/v2-0162,,
OP,Ophthalmic,HL70162,,,,OP,,Ophthalmic,http://terminology.hl7.org/CodeSystem/v2-0162,,
OT,Otic,HL70162,,,,OT,,Otic,http://terminology.hl7.org/CodeSystem/v2-0162,,
OTH,Other/Miscellaneous,HL70162,,,,OTH,,Other/Miscellaneous,http://terminology.hl7.org/CodeSystem/v2-0162,,
PF,Perfusion,HL70162,,,,PF,,Perfusion,http://terminology.hl7.org/CodeSystem/v2-0162,,
PO,Oral,HL70162,,,,PO,,"Swallow, oral",http://terminology.hl7.org/CodeSystem/v3-RouteOfAdministration,,
PR,Rectal,HL70162,,,,PR,,Rectal,http://terminology.hl7.org/CodeSystem/v2-0162,,
RM,Rebreather Mask,HL70162,,,,RM,,Rebreather Mask,http://terminology.hl7.org/CodeSystem/v2-0162,,
SD,Soaked Dressing,HL70162,,,,SD,,Soaked Dressing,http://terminology.hl7.org/CodeSystem/v2-0162,,
SC,Subcutaneous,HL70162,,,,SQ,,"Injection, subcutaneous",http://terminology.hl7.org/CodeSystem/v3-RouteOfAdministration,,
SL,Sublingual,HL70162,,,,SL,,Sublingual,http://terminology.hl7.org/CodeSystem/v2-0162,,
TP,Topical,HL70162,,,,TP,,Topical,http://terminology.hl7.org/CodeSystem/v2-0162,,
TRA,Tracheostomy,HL70162,,,,TRA,,Tracheostomy,http://terminology.hl7.org/CodeSystem/v2-0162,,
TD,Transdermal,HL70162,,,,TRNSDERM,,Transdermal,http://terminology.hl7.org/CodeSystem/v3-RouteOfAdministration,,
TL,Translingual,HL70162,,,,TL,,Translingual,http://terminology.hl7.org/CodeSystem/v2-0162,,
UR,Urethral,HL70162,,,,UR,,Urethral,http://terminology.hl7.org/CodeSystem/v2-0162,,
VG,Vaginal,HL70162,,,,VG,,Vaginal,http://terminology.hl7.org/CodeSystem/v2-0162,,
VM,Ventimask,HL70162,,,,VM,,Ventimask,http://terminology.hl7.org/CodeSystem/v2-0162,,
WND,Wound,HL70162,,,,WND,,Wound,http://terminology.hl7.org/CodeSystem/v2-0162,,
