HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
,,,,,,home,,Home,http://terminology.hl7.org/CodeSystem/discharge-disposition,,
,,,,,,alt-home,,Alternative home,http://terminology.hl7.org/CodeSystem/discharge-disposition,,
,,,,,,other-hcf,,Other healthcare facility,http://terminology.hl7.org/CodeSystem/discharge-disposition,,
,,,,,,hosp,,Hospice,http://terminology.hl7.org/CodeSystem/discharge-disposition,,
,,,,,,long,,Long-term care,http://terminology.hl7.org/CodeSystem/discharge-disposition,,
,,,,,,aadvice,,Left against advice,http://terminology.hl7.org/CodeSystem/discharge-disposition,,
,,,,,,exp,,Expired,http://terminology.hl7.org/CodeSystem/discharge-disposition,,
,,,,,,psy,,Psychiatric hospital,http://terminology.hl7.org/CodeSystem/discharge-disposition,,
,,,,,,rehab,,Rehabilitation,http://terminology.hl7.org/CodeSystem/discharge-disposition,,
,,,,,,snf,,Skilled nursing facility,http://terminology.hl7.org/CodeSystem/discharge-disposition,,
,,,,,,oth,,Other,http://terminology.hl7.org/CodeSystem/discharge-disposition,,
