HL7 v2,,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
A01,ADT/ACK - Admit/visit notification,HL70003,,,,,,,,,
A02,ADT/ACK - Transfer a patient,HL70003,,,,,,,,,
A03,ADT/ACK - Discharge/end visit,HL70003,,,,,,,,,
A04,ADT/ACK - Register a patient,HL70003,,,,,,,,,
A05,ADT/ACK - Pre-admit a patient,HL70003,,,,,,,,,
A06,ADT/ACK - Change an outpatient to an inpatient,HL70003,,,,,,,,,
A07,ADT/ACK - Change an inpatient to an outpatient,HL70003,,,,,,,,,
A08,ADT/ACK - Update patient information,HL70003,,,,,,,,,
A09,ADT/ACK - Patient departing - tracking,HL70003,,,,,,,,,
A10,ADT/ACK - Patient arriving - tracking,HL70003,,,,,,,,,
A11,ADT/ACK - Cancel admit/visit notification,HL70003,,,,,,,,,
A12,ADT/ACK - Cancel transfer,HL70003,,,,,,,,,
A13,ADT/ACK - Cancel discharge/end visit,HL70003,,,,,,,,,
A14,ADT/ACK - Pending admit,HL70003,,,,,,,,,
A15,ADT/ACK - Pending transfer,HL70003,,,,,,,,,
A16,ADT/ACK - Pending discharge,HL70003,,,,,,,,,
A17,ADT/ACK - Swap patients,HL70003,,,,,,,,,
A18,ADT/ACK - Merge patient information,HL70003,,,,,,,,,
A19,QRY/ADR - Patient query,HL70003,,,,,,,,,
A20,ADT/ACK - Bed status update,HL70003,,,,,,,,,
A21,"ADT/ACK - Patient goes on a ""leave of absence""",HL70003,,,,,,,,,
A22,"ADT/ACK - Patient returns from a ""leave of absence""",HL70003,,,,,,,,,
A23,ADT/ACK - Delete a patient record,HL70003,,,,,,,,,
A24,ADT/ACK - Link patient information,HL70003,,,,,,,,,
A25,ADT/ACK - Cancel pending discharge,HL70003,,,,,,,,,
A26,ADT/ACK - Cancel pending transfer,HL70003,,,,,,,,,
A27,ADT/ACK - Cancel pending admit,HL70003,,,,,,,,,
A28,ADT/ACK - Add person information,HL70003,,,,,,,,,
A29,ADT/ACK - Delete person information,HL70003,,,,,,,,,
A30,ADT/ACK - Merge person information,HL70003,,,,,,,,,
A31,ADT/ACK - Update person information,HL70003,,,,,,,,,
A32,ADT/ACK - Cancel patient arriving - tracking,HL70003,,,,,,,,,
A33,ADT/ACK - Cancel patient departing - tracking,HL70003,,,,,,,,,
A34,ADT/ACK - Merge patient information - patient ID only,HL70003,,,,,,,,,
A35,ADT/ACK - Merge patient information - account number only,HL70003,,,,,,,,,
A36,ADT/ACK - Merge patient information - patient ID and account number,HL70003,,,,,,,,,
A37,ADT/ACK - Unlink patient information,HL70003,,,,,,,,,
A38,ADT/ACK - Cancel pre-admit,HL70003,,,,,,,,,
A39,ADT/ACK - Merge person - patient ID,HL70003,,,,,,,,,
A40,ADT/ACK - Merge patient - patient identifier list,HL70003,,,,,,,,,
A41,ADT/ACK - Merge account - patient account number,HL70003,,,,,,,,,
A42,ADT/ACK - Merge visit - visit number,HL70003,,,,,,,,,
A43,ADT/ACK - Move patient information - patient identifier list,HL70003,,,,,,,,,
A44,ADT/ACK - Move account information - patient account number,HL70003,,,,,,,,,
A45,ADT/ACK - Move visit information - visit number,HL70003,,,,,,,,,
A46,ADT/ACK - Change patient ID,HL70003,,,,,,,,,
A47,ADT/ACK - Change patient identifier list,HL70003,,,,,,,,,
A48,ADT/ACK - Change alternate patient ID,HL70003,,,,,,,,,
A49,ADT/ACK - Change patient account number,HL70003,,,,,,,,,
A50,ADT/ACK - Change visit number,HL70003,,,,,,,,,
A51,ADT/ACK - Change alternate visit ID,HL70003,,,,,,,,,
A52,ADT/ACK - Cancel leave of absence for a patient,HL70003,,,,,,,,,
A53,ADT/ACK - Cancel patient returns from a leave of absence,HL70003,,,,,,,,,
A54,ADT/ACK - Change attending doctor,HL70003,,,,,,,,,
A55,ADT/ACK - Cancel change attending doctor,HL70003,,,,,,,,,
A60,ADT/ACK - Update allergy information,HL70003,,,,,,,,,
A61,ADT/ACK - Change consulting doctor,HL70003,,,,,,,,,
A62,ADT/ACK - Cancel change consulting doctor,HL70003,,,,,,,,,
B01,PMU/ACK - Add personnel record,HL70003,,,,,,,,,
B02,PMU/ACK - Update personnel record,HL70003,,,,,,,,,
B03,PMU/ACK - Delete personnel re cord,HL70003,,,,,,,,,
B04,PMU/ACK - Active practicing person,HL70003,,,,,,,,,
B05,PMU/ACK - Deactivate practicing person,HL70003,,,,,,,,,
B06,PMU/ACK - Terminate practicing person,HL70003,,,,,,,,,
B07,PMU/ACK - Grant Certificate/Permission,HL70003,,,,,,,,,
B08,PMU/ACK - Revoke Certificate/Permission,HL70003,,,,,,,,,
C01,CRM - Register a patient on a clinical trial,HL70003,,,,,,,,,
C02,CRM - Cancel a patient registration on clinical trial (for clerical mistakes only),HL70003,,,,,,,,,
C03,CRM - Correct/update registration information,HL70003,,,,,,,,,
C04,CRM - Patient has gone off a clinical trial,HL70003,,,,,,,,,
C05,CRM - Patient enters phase of clinical trial,HL70003,,,,,,,,,
C06,CRM - Cancel patient entering a phase (clerical mistake),HL70003,,,,,,,,,
C07,CRM - Correct/update phase information,HL70003,,,,,,,,,
C08,CRM - Patient has gone off phase of clinical trial,HL70003,,,,,,,,,
C09,"CSU - Automated time intervals for reporting, like monthly",HL70003,,,,,,,,,
C10,CSU - Patient completes the clinical trial,HL70003,,,,,,,,,
C11,CSU - Patient completes a phase of the clinical trial,HL70003,,,,,,,,,
C12,CSU - Update/correction of patient order/result information,HL70003,,,,,,,,,
CNQ,Cancel Query,HL70003,,,,,,,,,
E01,Submit HealthCare Services Invoice,HL70003,,,,,,,,,
E02,Cancel HealthCare Services Invoice,HL70003,,,,,,,,,
E03,HealthCare Services Invoice Status,HL70003,,,,,,,,,
E04,Re-Assess HealthCare Services Invoice Request,HL70003,,,,,,,,,
E10,Edit/Adjudication Results,HL70003,,,,,,,,,
E12,Request Additional Information,HL70003,,,,,,,,,
E13,Additional Information Response,HL70003,,,,,,,,,
E15,Payment/Remittance Advice,HL70003,,,,,,,,,
E20,Submit Authorization Request,HL70003,,,,,,,,,
E21,Cancel Authorization Request,HL70003,,,,,,,,,
E22,Authorization Request Status,HL70003,,,,,,,,,
E24,Authorization Response,HL70003,,,,,,,,,
E30,Submit Health Document related to Authorization Request,HL70003,,,,,,,,,
E31,Cancel Health Document related to Authorization Request,HL70003,,,,,,,,,
I01,RQI/RPI - Request for insurance information,HL70003,,,,,,,,,
I02,RQI/RPL - Request/receipt of patient selection display list,HL70003,,,,,,,,,
I03,RQI/RPR - Request/receipt of patient selection list,HL70003,,,,,,,,,
I04,RQD/RPI - Request for patient demographic data,HL70003,,,,,,,,,
I05,RQC/RCI - Request for patient clinical information,HL70003,,,,,,,,,
I06,RQC/RCL - Request/receipt of clinical data listing,HL70003,,,,,,,,,
I07,PIN/ACK - Unsolicited insurance information,HL70003,,,,,,,,,
I08,RQA/RPA - Request for treatment authorization information,HL70003,,,,,,,,,
I09,RQA/RPA - Request for modification to an authorization,HL70003,,,,,,,,,
I10,RQA/RPA - Request for resubmission of an authorization,HL70003,,,,,,,,,
I11,RQA/RPA - Request for cancellation of an authorization,HL70003,,,,,,,,,
I12,REF/RRI - Patient referral,HL70003,,,,,,,,,
I13,REF/RRI - Modify patient referral,HL70003,,,,,,,,,
I14,REF/RRI - Cancel patient referral,HL70003,,,,,,,,,
I15,REF/RRI - Request patient referral status,HL70003,,,,,,,,,
I16,Collaborative Care Referral,HL70003,,,,,,,,,
I17,Modify Collaborative Care Referral,HL70003,,,,,,,,,
I18,Cancel Collaborative Care Referral,HL70003,,,,,,,,,
I19,Collaborative Care Query/Collaborative Care Query Update,HL70003,,,,,,,,,
I20,Asynchronous Collaborative Care Update,HL70003,,,,,,,,,
I21,Collaborative Care Message,HL70003,,,,,,,,,
I22,Collaborative Care Fetch / Collaborative Care Information,HL70003,,,,,,,,,
J01,QCN/ACK - Cancel query/acknowledge message,HL70003,,,,,,,,,
J02,QSX/ACK - Cancel subscription/acknowledge message,HL70003,,,,,,,,,
K11,RSP - Segment pattern response in response to QBP^Q11,HL70003,,,,,,,,,
K13,RTB - Tabular response in response to QBP^Q13,HL70003,,,,,,,,,
K15,RDY - Display response in response to QBP^Q15,HL70003,,,,,,,,,
K21,RSP - Get person demographics response,HL70003,,,,,,,,,
K22,RSP - Find candidates response,HL70003,,,,,,,,,
K23,RSP - Get corresponding identifiers response,HL70003,,,,,,,,,
K24,RSP - Allocate identifiers response,HL70003,,,,,,,,,
K25,RSP - Personnel Information by Segment Response,HL70003,,,,,,,,,
K31,RSP -Dispense History Response,HL70003,,,,,,,,,
K32,Find Candidates including Visit Information Response,HL70003,,,,,,,,,
K33,Get Donor Record Candidates Response Message,HL70003,,,,,,,,,
K34,Segment Pattern Response Message,HL70003,,,,,,,,,
M01,MFN/MFK - Master file not otherwise specified,HL70003,,,,,,,,,
M02,MFN/MFK - Master file - staff practitioner,HL70003,,,,,,,,,
M03,MFN/MFK - Master file - test/observation,HL70003,,,,,,,,,
M04,MFN/MFK - Master files charge description,HL70003,,,,,,,,,
M05,MFN/MFK - Patient location master file,HL70003,,,,,,,,,
M06,MFN/MFK - Clinical study with phases and schedules master file,HL70003,,,,,,,,,
